회사명,거래소코드,회계년도,[공통]자산(*)(IFRS),[공통]   배당금(*)(IFRS),[공통]부채비율(IFRS),[공통]자기자본구성비율(IFRS),[공통]매출액증가율(IFRS),[공통]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[공통]PBR(최고)(IFRS),[공통]PBR(최저)(IFRS),[공통]매출액(요약)
(주)코리아써키트,007810,2017/12,490634591,0,35.59,73.75,10,26628957,1.53,0.8,520450
(주)코아스,071950,2017/12,78598722,0,235.96,29.77,17.08,-1479697,2.65,1.43,111954
(주)코오롱,002020,2017/12,1247050373,6622607,143.55,41.06,14.66,-1423525,2.21,1.39,60369
(주)콘텐트리중앙,036420,2017/12,377322282,0,55.44,64.33,2512.83,-16609091,0,0,34807
(주)콤텍시스템,031820,2017/12,97952410,0,95.77,51.08,-14.06,3013098,1.34,0.77,142500
(주)큐로,015590,2017/12,204688025,0,169.97,37.04,-18.38,-16924155,1.28,0.58,156189
(주)크라운제과,264900,2017/12,328674242,3323823,,,,43410608,,,344293
(주)크라운해태홀딩스,005740,2017/12,355141412,1517189,20.96,82.67,-96.9,-23770859,1.9,0.56,12955
(주)크래프톤,259960,2017/12,,,,,,,,,12808
(주)키다리스튜디오,020120,2017/12,19273386,0,12.73,88.71,-52.87,958775,3.89,2.34,11904
(주)태경비케이,014580,2017/12,194279064,2758310,69.77,58.9,22.91,20999171,0.92,0.75,163438
(주)태영건설,009410,2017/12,1872771813,6388161,128.35,43.79,51.43,-72442237,1.03,0.49,1490902
(주)테이팩스,055490,2017/12,92489554,0,243.98,29.07,-6.24,12370085,6.75,3.85,105027
(주)토니모리,214420,2017/12,208837949,291157,54.19,64.85,-14.28,1785394,3.2,1.75,202697
(주)티비에이치글로벌,084870,2017/12,231023742,0,278.76,26.4,13.31,3120154,4.16,2.6,180047
(주)티에이치엔,019180,2017/12,227082407,900000,170.85,36.92,2.08,8588814,0.56,0.35,263402
(주)티웨이항공,091810,2017/12,225771172,0,518.31,16.17,52.59,116022872,0,0,584032
(주)티웨이홀딩스,004870,2017/12,62961592,0,35.06,74.04,-1.23,-205528,14.72,3.29,28755
(주)팜스코,036580,2017/12,661083858,3560023,85.96,53.77,6.52,45445088,1.49,1.12,987089
(주)퍼시스,016800,2017/12,436794588,7545431,13.63,88.01,24.99,22145609,1.11,0.93,289461
(주)포스코인터내셔널,047050,2017/12,8181642237,61687446,194.77,33.93,35.51,347738903,2.82,1.72,20891526
(주)포스코퓨처엠,003670,2017/12,791424307,20674500,23.04,81.27,8.13,49898593,0,0,1163918
(주)풀무원,017810,2017/12,406314561,4293916,33.73,74.78,6.39,12901645,2.24,1.43,73165
(주)풍산,103140,2017/12,2449952674,22410000,87.44,53.35,10.95,106086747,1.31,0.82,2257263
(주)풍산홀딩스,005810,2017/12,492156148,11685501,11.51,89.68,5.06,8967929,1.11,0.83,117828
(주)플레이그램,009810,2017/12,67472534,0,28.6,77.76,62.44,7247971,1.52,0.63,28103
(주)하나금융지주,086790,2017/12,20135702000,370004000,37.35,72.81,61.27,513384000,1.08,0.64,687673
(주)하나투어,039130,2017/12,459620492,8853546,153.37,39.47,15.26,51001169,8.16,4.38,444649
(주)하이브,352820,2017/12,,,,,,,,,92402
(주)하이스틸,071090,2017/12,245120485,699703,79.89,55.59,42.15,-2047385,0.4,0.29,211723
(주)하이트론씨스템즈,019490,2017/12,58308305,0,77.1,56.47,-8.15,-11013859,1.1,0.65,37485
(주)한국전자홀딩스,006200,2017/12,133278790,877118,2.87,97.21,-8.95,-1132578,0.42,0.26,7778
(주)한국종합기술,023350,2017/12,230798691,1095000,101.78,49.56,0.12,-11091184,1.28,0.49,199605
(주)한국카본,017960,2017/12,364029443,4102217,12.92,88.56,-6.87,-15248839,1,0.71,237633
(주)한국토지신탁,034830,2017/12,1145487054,24527588,70.56,58.63,38.91,-97754465,1.49,1.02,229379
(주)한국특강,007280,2017/12,344112520,0,456.78,17.96,40.08,810626,0.99,0.47,346267
(주)한국화장품제조,003350,2017/12,69855872,362501,47.07,67.99,3.43,-644736,5.9,1.94,67175
(주)한농화성,011500,2017/12,165277180,2141163,52.41,65.61,15.28,2922585,1,0.54,236296
(주)한독,002390,2017/12,663641903,3298710,98.33,50.42,4.34,9237018,1.46,0.92,413450
(주)한미글로벌건축사사무소,053690,2017/12,134726362,2483296,35.31,73.9,5.53,8668323,1.37,0.97,110345
(주)한샘,009240,2017/12,935683265,21155476,80.69,55.34,6.41,99819338,11.37,7.01,1973869
(주)한섬,020000,2017/12,1169590763,7689358,27.06,78.71,7.83,44652829,1.01,0.71,765915
(주)한솔케미칼,014680,2017/12,497325653,11088315,66.25,60.15,8.25,63947909,3.49,2.68,341859
(주)한솔홈데코,025750,2017/12,311097846,1611303,93.49,51.68,8.34,15099157,0.91,0.69,253915
(주)한익스프레스,014130,2017/12,186368540,960000,194.84,33.92,12.82,1647527,1.66,0.8,509003
(주)한진,002320,2017/12,1921771772,4721378,130.62,43.36,1.76,33497990,0.56,0.36,1611777
(주)한진중공업홀딩스,003480,2017/12,426045000,0,3.87,96.28,-4.35,4226000,0.54,0.27,10984
(주)한진칼,180640,2017/12,1923442122,7475850,28.72,77.69,-2.29,39063316,1.09,0.58,58768
(주)한창,005110,2017/12,44974883,0,28.61,77.75,-5.14,308234,6.32,1.29,9053
(주)한창제지,009460,2017/12,150932868,1193350,114.88,46.54,3.29,18315609,1.09,0.75,200924
(주)한컴라이프케어,372910,2017/12,110913956,0,30.22,76.79,0,13858428,0,0,100287
(주)한화,000880,2017/12,7479345461,56275694,132.68,42.98,-9.05,579104525,1.7,1.1,4639965
(주)현대리바트,079430,2017/12,677910642,2011420,63.28,61.24,20.74,21795305,1.44,0.92,883175
(주)현대미포조선,010620,2017/12,3758029548,0,68.89,59.21,-29.08,-31041110,1.1,0.51,2441346
(주)현대백화점,069960,2017/12,4941793010,18045749,45.33,68.81,0.43,292391666,0.84,0.6,1376511
(주)현대지에프홀딩스,005440,2017/12,1619121356,6984554,22.79,81.44,-4.94,68555381,1.41,1.09,1477452
(주)현대퓨처넷,126560,2017/12,725309544,5507668,9.69,91.17,188,78650443,0.8,0.62,271861
(주)현대홈쇼핑,057050,2017/12,1671130951,19869175,21.93,82.02,6.29,73685796,1.32,0.94,1021841
(주)형지엘리트,093240,2017/06,131726334,0,65.68,60.36,-9.01,5165508,2.26,1.03,70229
(주)혜인,003010,2017/12,223416189,337764,136.91,42.21,11.92,-21846253,0.86,0.44,234657
(주)호텔신라,008770,2017/12,2261641205,13285781,187.47,34.79,6.59,256360811,4.94,2.3,3362981
(주)화승엔터프라이즈,241590,2017/12,270034797,1059391,5.03,95.21,21.85,-6022736,2.95,1.43,43827
(주)화승인더스트리,006060,2017/12,514052979,1374315,113.64,46.81,17.24,20183469,3.24,2.2,972307
(주)화승코퍼레이션,013520,2017/12,708183879,1531530,162.92,38.03,-5.14,26316049,1.07,0.05,718370
(주)화신,010690,2017/12,575544521,1646241,42.43,70.21,-10.08,30792123,0.69,0.36,495432
(주)화인베스틸,133820,2017/12,215737385,0,116.53,46.18,-21.88,14631064,1.27,0.66,127448
(주)황금에스티,032560,2017/12,227603315,1399814,24.27,80.47,0.73,13215284,0.92,0.64,118842
(주)효성,004800,2017/12,7844283138,166343000,125.82,44.28,6.72,616481366,1.9,1.27,8509950
(주)후성,093370,2017/12,285241565,0,58.02,63.28,29.54,52260553,6.56,3.21,241243
(주)휠라홀딩스,081660,2017/12,666259924,3055754,75.43,57,11.85,22811093,2.85,2.11,342462
(주)휴니드테크놀러지스,005870,2017/12,147679832,0,34.75,74.21,1.07,-8403802,1.92,1.3,180854
(주)휴비스,079980,2017/12,787780989,9873096,113.93,46.74,15.6,71658049,1.04,0.71,993521
(주)휴스틸,005010,2017/12,663724584,3459309,71.14,58.43,68.78,-85174975,0.31,0.26,654717
AJ네트웍스(주),095570,2017/12,974532773,4026717,232.81,30.05,14.41,-96387172,5.42,0.83,280266
CS홀딩스(주),000590,2017/12,172056738,573661,4.77,95.45,45.33,1069485,0.73,0.53,2600
DB금융투자(주),016610,2017/12,5401796640,4142889,811.05,10.98,-34.4,-69079254,0.35,0.24,806256
DB손해보험(주),005830,2017/12,37403825014,145586182,747.1,11.8,4.82,1085674415,1.43,0.99,15074342
HD현대(주),267250,2017/12,7750711883,0,,,,251389748,,,465242
KG스틸(주),016380,2017/12,2323882283,0,1374.45,6.78,12.35,134320775,2.7,0.96,1733421
KISCO홀딩스(주),001940,2017/12,548751136,3823930,0.07,99.93,-6.06,11090674,0.56,0.4,13554
LG이노텍(주),011070,2017/12,5391209318,5916000,200.69,33.26,34.35,487277959,2.93,1.32,7149756
LS일렉트릭(주),010120,2017/12,2086912499,32258000,93.07,51.79,5.55,130300025,2.11,1.22,1807455
OCI(주),010060,2017/12,5268314789,46506273,58.35,63.15,11.09,529011862,1,0.56,2494394
SK이노베이션(주),096770,2017/12,14795190020,596495000,13.05,88.45,158.67,1898785919,1.77,1.18,3103343
SNT다이내믹스(주),003570,2017/12,813215285,0,35.14,74,-7.15,32129373,0.56,0.39,370450
SNT모티브(주),064960,2017/12,953781276,14623136,43.22,69.82,4.91,66350259,1.31,0.99,852122
STX엔진(주),077970,2017/12,820067933,0,670.04,12.99,-13.8,67224465,5.81,1.76,456726
STX중공업(주),071970,2017/12,744332662,0,408.64,19.66,-39.55,6686434,10,0.21,246721
가온전선(주),000500,2017/12,505917314,2356330,96.32,50.94,8.71,-17285662,0.45,0.35,753750
강남제비스코(주),000860,2017/12,406632324,3575000,18.74,84.22,3.47,22756780,0.85,0.65,272343
경인전자(주),009140,2017/12,55800565,342922,3.65,96.48,-42.55,1324419,0.79,0.58,8741
계룡건설산업(주),013580,2017/12,1215806878,0,296,25.25,4.45,-27648506,0.59,0.38,1481463
계양전기(주),012200,2017/12,248233750,1877000,38.3,72.31,1.98,20761419,1.16,0.87,323603
고려산업(주),002140,2017/12,169236176,863500,104.95,48.79,1.58,3319686,2.78,0.81,167856
고려아연(주),010130,2017/12,6304117204,176742400,9.55,91.28,8.08,676572778,1.86,1.32,5452393
고려제강(주),002240,2017/12,1381863487,6299000,30.05,76.89,2.13,38365492,0.75,0.55,459185
광동제약(주),009290,2017/12,584095470,3246449,51.81,65.87,8.21,21873640,1.33,1.09,688537
광전자(주),017900,2017/12,235532492,2618188,14.64,87.23,5.04,4380538,0.92,0.59,175514
교보증권(주),030610,2017/12,6733785466,10471921,726.38,12.1,-2.81,-248141033,0.54,0.36,1080146
교촌에프앤비(주),339770,2017/12,,,,,,,,,318848
국도화학(주),007690,2017/12,651933266,8499491,53.45,65.17,11.62,26943482,0.98,0.65,701100
국제약품(주),002720,2017/12,131023233,825639,94.75,51.35,6.35,1245835,1.66,0.9,122291
그랜드코리아레저(주),114090,2017/12,731904311,37113402,37.56,72.69,-8.56,78449269,4.35,2.39,501296
그린케미칼(주),083420,2017/12,195270243,2200000,77.94,56.2,4.12,13657591,1.02,0.81,253656
극동유화(주),014530,2017/12,261352253,5387107,76.88,56.54,54.05,3499597,1.03,0.74,361600
금강공업(주),014280,2017/12,579579384,2242409,125.77,44.29,5.16,7069683,0.86,0.56,436404
금호건설(주),002990,2017/12,1194576602,17685000,282.86,26.12,-4.11,74638527,1.79,1.02,1297393
금호석유화학(주),011780,2017/12,3378438939,27298000,144.55,40.89,25.09,319066432,2.52,1.65,3926051
금호전기(주),001210,2017/12,270922660,302585,99.97,50.01,-9.33,819731,0.63,0.36,73310
금호타이어(주),073240,2017/12,3216711279,0,181.69,35.5,-7.48,-7264342,1.31,0.47,2177800
기신정기(주),092440,2017/03,238290101,4380000,5.6,94.7,-4.84,24326308,0.83,0.57,99207
기아(주),000270,2017/12,38605013000,320745000,74.39,57.34,1.48,3016336000,0.86,0.62,32109883
깨끗한나라(주),004540,2017/12,566143351,0,206.81,32.59,-5.71,-4317460,1.27,0.78,660597
남광토건(주),001260,2017/12,166279837,0,283.93,26.05,-37.03,1340890,2.93,1.39,115611
남양유업(주),003920,2017/12,1024257068,854707,15.54,86.55,-4.89,8446048,0.97,0.64,1157334
남해화학(주),025860,2017/12,556938054,3835896,32.23,75.63,2.36,31253187,1.34,0.98,1122363
네이버(주),035420,2017/12,5342354582,42469708,35.8,73.64,17.39,911508643,8.35,6.14,2930661
넥센타이어(주),002350,2017/12,2292876138,10298843,79.25,55.79,3.16,215954297,1.23,0.95,1537844
넷마블(주),251270,2017/12,4811061974,30600211,9.72,91.14,55.51,194117536,3.71,2.29,1668777
다스코(주),058730,2017/12,225818139,3850000,86.92,53.5,42.11,-13815468,1.14,0.77,223311
다올투자증권(주),030210,2017/12,1712197891,0,271.41,26.92,36.17,-285987796,0.79,0.45,232602
대동전자(주),008110,2017/03,135912575,0,18.59,84.32,9.9,2761915,0.5,0.4,17137
대림비앤코(주),005750,2017/12,287399785,2500836,78.31,56.08,11.41,9107694,1.09,0.64,218856
대림통상(주),006570,2017/12,225994754,2283750,82.95,54.66,15.89,2315320,0.85,0.63,183331
대상(주),001680,2017/12,1894468926,18023000,119.56,45.55,18.21,125586715,1.26,0.93,2190129
대상홀딩스(주),084690,2017/12,405777950,6691818,4.81,95.41,7.66,11078790,1.24,0.87,18054
대성산업(주),128820,2017/12,951642403,0,153.84,39.39,-50.69,6528701,0.74,0.28,367867
대성에너지(주),117580,2017/12,645802827,6875000,115.14,46.48,3.71,47933834,0.63,0.57,765978
대성홀딩스(주),016710,2017/12,394746659,4022365,69.96,58.84,-11.19,7580933,0.85,0.56,25266
대신증권(주),003540,2017/12,13512624121,44663133,686.75,12.71,-15.43,-320027466,0.89,0.54,3270066
대영포장(주),014160,2017/12,207669261,0,60.68,62.24,16.83,1741608,0.91,0.68,312071
대우전자부품(주),009320,2017/12,65634732,0,71.84,58.2,11.81,5079564,4.89,1.88,56268
대우조선해양(주),042660,2017/12,11022743789,0,301.7,24.89,-6.6,-1193655594,1.37,0.14,10634033
대원강업(주),000430,2017/12,731607235,7130000,83.6,54.47,-7.64,69845943,0.8,0.57,770724
대원전선(주),006340,2017/12,220738570,0,173.96,36.5,20.59,-10340019,1.48,0.92,495564
대원제약(주),003220,2017/12,224159317,4656245,35.2,73.96,10.45,5122116,2.92,2.16,263360
대원화성(주),024890,2017/12,111169870,0,65.63,60.37,-6.76,4168241,1.98,1.38,113536
대창단조(주),015230,2017/12,172816175,2000000,16.57,85.79,27.24,-458442,0.95,0.61,217914
대한방직(주),001070,2017/12,363313651,0,107.88,48.1,-14.26,4489699,0.72,0.43,203061
대한유화(주),006650,2017/12,1900767238,24704400,33.78,74.75,11.69,226687982,1.4,1.08,1769075
대한전선(주),001440,2017/12,1237437015,0,232.86,30.04,22,31703641,5.23,2.55,1465409
대한제강(주),084010,2017/12,671655603,6751591,47.66,67.72,35.32,98088603,0.82,0.51,1141088
대한제당(주),001790,2017/12,994798047,4989042,117.37,46,0.81,2409098,0.69,0.49,1153583
대한제분(주),001130,2017/12,689594455,3290448,10.61,90.41,-5.29,16764830,0.53,0.44,286387
대한해운(주),005880,2017/12,1995500363,0,244.71,29.01,41.54,149885057,1.65,0.69,726763
대한화섬(주),003830,2017/12,558937149,926727,19.22,83.88,5.94,5519970,0.38,0.28,110839
덕양산업(주),024900,2017/12,331824039,0,452.36,18.1,10.98,30701051,1.58,0.89,914028
동국제강(주),001230,2017/12,6192759636,9337000,116.05,46.28,21.47,-46070925,0.54,0.34,5423678
동부건설(주),005960,2017/12,611801332,0,100.1,49.98,21.42,-5498502,1.19,0.64,639987
동성제약(주),002210,2017/12,124184875,0,93.22,51.75,3.34,1798769,2.43,1.13,82385
동아쏘시오홀딩스(주),000640,2017/12,899262926,6138228,41.29,70.78,49.62,47219277,1.64,1.03,82666
동아에스티(주),170900,2017/12,899828826,4219195,54.79,64.6,-0.98,51355283,1.65,1.06,554767
동아타이어공업(주),282690,2017/12,348591443,0,,,,2348343,,,28346
동양생명보험(주),082640,2017/12,30273690901,56109091,1169.78,7.88,-3.9,2927812816,0.82,0.48,7100427
동양철관(주),008970,2017/12,143266431,0,152.12,39.66,12.56,-6252113,2.61,1.22,116927
동양피스톤(주),092780,2017/12,245472937,1316846,174.27,36.46,-6.56,9382704,0.6,0.46,242642
동원금속(주),018500,2017/03,354378055,0,472.96,17.45,-2.4,67972403,2.94,1.75,278041
동원산업(주),006040,2017/12,1453430510,13452800,124.49,44.55,10.52,102741264,2.01,1.29,917357
동원수산(주),030720,2017/12,99628529,0,151.48,39.76,2.76,11132852,1.15,0.85,108672
동원시스템즈(주),014820,2017/12,696996752,12856656,103.6,49.12,5.14,21952065,5.13,3.25,427632
동일고무벨트(주),163560,2017/12,270015587,1191200,52.9,65.4,10.91,4622257,0.92,0.59,253367
동일산업(주),004890,2017/12,396270446,3715999,15.12,86.87,24.54,21106633,0.62,0.43,379064
동일제강(주),002690,2017/12,150176957,150000,14.37,87.43,13.55,635914,0.51,0.36,107581
동화약품(주),000020,2017/12,367225133,4141160,23.67,80.86,9.02,-16519975,1.13,0.76,258882
두산밥캣(주),241560,2017/12,3264074033,80199333,3.54,96.58,40.99,4410168,1.33,1.08,17896
두산에너빌리티(주),034020,2017/12,11745018866,17498000,162.86,38.04,-7.83,-63838710,1,0.5,4336699
디씨엠(주),024090,2017/12,167998177,4292000,14.72,87.17,3.71,8413541,1.19,0.98,127349
디아이동일(주),001530,2017/12,715282460,1063076,55.89,64.15,-1.09,17833176,0.32,0.27,280899
디에스알(주),155660,2017/12,194448136,800000,41.41,70.72,13.54,11109494,2.36,0.56,179850
디에스알제강(주),069730,2017/12,196090792,576000,50.77,66.32,2.9,3808807,2.34,0.46,177545
디엘(주),000210,2017/12,10637713334,38790000,128.88,43.69,29.74,301287215,0.8,0.65,11227998
디엘건설(주),001880,2017/12,771791251,0,139.26,41.8,-5.78,58340198,1.17,0.67,858627
디와이(주),013570,2017/12,241973962,3045777,7.18,93.3,21.87,-4629763,0.96,0.74,113750
디와이파워(주),210540,2017/12,187923089,1986453,35.56,73.77,23.64,5007005,2.02,0.67,246924
롯데관광개발(주),032350,2017/12,390424459,0,130.37,43.41,44.66,6666014,4.46,1.9,67062
롯데렌탈(주),089860,2017/12,3615481147,0,577.34,14.76,16.51,-328033527,0,0,1659805
롯데손해보험(주),000400,2017/12,12802169219,2662000,2239.35,4.27,9.61,198074850,1.18,0.59,3317902
롯데쇼핑(주),023530,2017/12,22820866673,146140660,82.39,54.83,-34.1,1655872903,0.84,0.49,10571820
롯데에너지머티리얼즈(주),020150,2017/12,560688339,29900000,9.41,91.4,17.68,72674864,3.69,0.98,294946
롯데웰푸드(주),280360,2017/12,1851479505,1177267,,,,31001162,,,403486
롯데정밀화학(주),004000,2017/12,1582474809,20376000,39.44,71.72,4.2,190784321,1.53,0.7,1157338
롯데정보통신(주),286940,2017/12,462890793,0,,,,-17920244,,,123231
롯데지주(주),004990,2017/12,6187084323,0,25.11,79.93,-98.18,-10987922,0.66,0.17,32166
롯데칠성음료(주),005300,2017/12,3431725841,27097000,168.29,37.27,0.67,131658654,2.27,1.4,2279283
롯데케미칼(주),011170,2017/12,15269369483,359891900,47.14,67.96,22.92,2331524130,1.45,1.11,10149510
롯데하이마트(주),071840,2017/12,3204628140,43674267,58.19,63.21,4.06,251737321,0.94,0.49,4099341
만호제강(주),001080,2017/06,245424700,469904,8.87,91.85,-0.33,4783841,0.38,0.32,211062
명문제약(주),017180,2017/12,200258660,2389854,104.94,48.8,-0.95,9758958,2.08,1.22,133974
명신산업(주),009900,2017/12,224926569,330273,168.94,37.18,-6.13,21681203,0,0,174608
무림페이퍼(주),009200,2017/12,882796273,1040233,175.43,36.31,-5.29,10121944,0.38,0.31,452157
무림피앤피(주),009580,2017/12,1096148181,9354567,95.88,51.05,1.5,105418622,0.56,0.45,605729
문배철강(주),008420,2017/12,157705853,908596,54.96,64.53,20.09,-2725699,0.82,0.53,156034
미래산업(주),025560,2017/12,84848948,0,38.3,72.31,50.32,-1971434,5.05,2.33,34325
미래에셋생명보험(주),085620,2017/12,29657894562,39391000,1446.17,6.47,-1.87,915371496,0.58,0.43,3930917
미래에셋증권(주),006800,2017/12,57417285633,124692000,675.19,12.9,128.32,-1746624458,1.12,0.7,9464806
미원상사(주),002840,2017/12,202286503,0,23.27,81.12,5.22,12738273,1.44,1.1,174705
미원스페셜티케미칼(주),268280,2017/12,220199886,2589556,,,,32966098,,,208336
미원홀딩스(주),107590,2017/12,122384142,0,12.66,88.77,-99.64,-10579860,23.78,1.5,982
미원화학(주),134380,2017/12,95655842,2005180,14.79,87.11,7.98,14443956,2.39,1.51,151063
미창석유공업(주),003650,2017/12,280843555,2820868,13.28,88.28,11.6,-4459788,0.68,0.6,313159
백광산업(주),001340,2017/12,280019987,0,115.05,46.5,7.66,16283126,1.16,0.68,144981
범양건영(주),002410,2017/12,94061387,0,167.85,37.33,25.05,2604451,9.4,1.14,130881
보해양조(주),000890,2017/12,217378306,0,118.61,45.74,-14.03,847811,1.62,0.9,98851
부광약품(주),003000,2017/12,253350818,10764498,11.54,89.65,5.63,13976604,5.81,4.35,150016
부국증권(주),001270,2017/12,1376481944,11920957,194.31,33.98,-25.66,-259439812,0.86,0.54,551678
부국철강(주),026940,2017/12,129693768,1500000,15.26,86.76,4.24,-7916928,0.61,0.49,146119
부산산업(주),011390,2017/12,47148696,264000,30.78,76.47,7.02,1361030,1.88,0.86,34468
부산주공(주),005030,2017/12,301027472,0,350.98,22.17,6.18,-303374,1.31,0.42,190696
비케이탑스(주),030790,2017/12,99259884,0,28.16,78.03,-10.37,-6544611,2.09,0.71,80092
사조동아원(주),008040,2017/12,475122423,0,188.15,34.7,2.85,30608703,0.74,0.55,374082
사조산업(주),007160,2017/12,494204866,989000,87.71,53.27,15.9,58280531,1.76,1.21,447089
사조씨푸드(주),014710,2017/12,359361765,1205298,71.52,58.3,16.95,-2234409,0.65,0.5,378217
삼부토건(주),001470,2017/12,371184862,0,91.78,52.14,-30.1,-28809078,1.43,0.33,272150
삼성SDI(주),006400,2017/12,13134937701,66944610,27.68,78.32,22.58,-311943824,1.65,0.72,5421389
삼성공조(주),006660,2017/12,236629333,801900,18.07,84.7,14.05,14855685,0.6,0.44,77603
삼성물산(주),028260,2017/12,39678100464,329937642,80.13,55.52,2.21,808859102,1.35,1.06,20442825
삼성바이오로직스(주),207940,2017/12,7183091163,0,80.64,55.36,57.7,149816328,6.92,2.51,464629
삼성생명보험(주),032830,2017/12,258387947000,359150000,863.46,10.38,3.72,3608037000,1.07,0.81,27074370
삼성에스디에스(주),018260,2017/12,5678285309,154700372,17.14,85.37,13.48,622788719,3.75,2.21,4547167
삼성엔지니어링(주),028050,2017/12,4195720724,0,427.04,18.97,-19.98,-220718161,3.98,2.62,4482220
삼성전기(주),009150,2017/12,4943603525,56803115,31.96,75.78,6.67,245804360,2.5,1.09,5003041
삼성전자(주),005930,2017/12,198241360000,2929530000,30.79,76.46,20.88,38906190000,3.02,1.87,161915007
삼성제약(주),001360,2017/12,154089538,0,63,61.35,-3.61,570458,2.82,1.42,39065
삼성중공업(주),010140,2017/12,13249440815,0,133.76,42.78,-25.16,413647011,0.97,0.49,7396889
삼성증권(주),016360,2017/12,36168570564,89300000,726.47,12.1,1.43,-408344188,0.87,0.65,4423415
삼성카드(주),029780,2017/12,23035449785,164416043,233.27,30.01,6.6,-1126217664,0.76,0.63,3613311
삼성화재해상보험(주),000810,2017/12,75413411149,425109000,536.83,15.7,1.3,2770907862,1.43,1.17,21613805
삼아알미늄(주),006110,2017/12,191185393,605000,83.37,54.53,5.87,3555582,0.48,0.34,136859
삼양식품(주),003230,2017/12,381491867,1883152,97.72,50.58,28.28,42811165,3.98,1.46,454084
삼양통상(주),002170,2017/12,303206594,2250000,14.15,87.6,-11.5,29125831,0.64,0.47,167858
삼영무역(주),002810,2017/12,286468132,4500824,17.63,85.02,15.86,181008,1.41,1.14,257371
삼영전자공업(주),005680,2017/12,452283811,5000000,4.59,95.61,6,12055283,0.7,0.54,195065
삼익티에이치케이(주),004380,2017/12,306614864,8280000,69.13,59.13,47.81,41344185,2.93,1.22,371107
삼일제약(주),000520,2017/12,135005618,765534,164.07,37.87,-4.82,3947446,1.22,0.79,91524
삼정펄프(주),009770,2017/12,206420528,2499971,12.55,88.85,-5.7,7310429,0.69,0.56,143392
삼진제약(주),005500,2017/12,241847412,9842257,25.01,80,2.49,37283674,2.94,2.41,245272
삼호개발(주),010960,2017/12,259127355,3946540,51.73,65.91,-3.1,13058390,0.84,0.49,262875
삼화왕관(주),004450,2017/12,166186371,1570231,23.81,80.77,3.2,8434520,1.08,0.72,104886
삼화전기(주),009470,2017/12,108031152,462967,195.02,33.9,6.8,8008521,3.64,0.98,153869
삼화전자공업(주),011230,2017/12,55296615,0,1301.24,7.14,11.09,1396194,21.73,5.04,31129
삼화콘덴서공업(주),001820,2017/12,125359408,1539131,109.78,47.67,19.49,18930600,8.56,1.67,153407
삼화페인트공업(주),000390,2017/12,493346765,4207915,85.02,54.05,1.62,31580218,1.01,0.74,449697
상신브레이크(주),041650,2017/12,307859358,3291253,82.29,54.86,-0.12,29817266,1.17,0.83,301012
새론오토모티브(주),075180,2017/12,202018971,2880000,15.12,86.86,-10.3,12937110,0.94,0.78,124971
샘표(주),007540,2017/12,149087042,443523,5.37,94.91,123.27,350952,0.89,0.6,6205
샘표식품(주),248170,2017/12,191271442,913319,66.25,60.15,0,34648605,1.77,1.2,267885
서울도시가스(주),017390,2017/12,1526492796,6798666,68.82,59.23,6.21,46054781,0.56,0.43,1343898
서울식품공업(주),004410,2017/12,76890434,0,187.92,34.73,28.67,3678942,4.17,0.13,56483
선도전기(주),007610,2017/12,146810320,357380,85.45,53.92,14.56,4088933,1.13,0.66,106566
성문전자(주),014910,2017/12,35928042,3000,16.53,85.82,-4.42,738153,6.19,1.13,28785
성보화학(주),003080,2017/12,185623186,11451440,15,86.96,0.62,4648901,0.96,0.72,58369
성신양회(주),004980,2017/12,1015541556,0,171.74,36.8,-5.86,64295640,0.59,0.36,615328
성창기업지주(주),000180,2017/12,320651759,0,16.65,85.73,-0.23,12223793,0.82,0.63,8291
세기상사(주),002420,2017/12,43038864,0,81.76,55.02,2.99,-411720,2.32,0.99,5630
세방(주),004360,2017/12,700281163,4009623,22.85,81.4,2.45,27522530,0.67,0.51,570767
세방전지(주),004490,2017/12,1133087030,5497271,27.03,78.72,15.56,80425253,0.64,0.53,1108228
세원이앤씨(주),091090,2017/12,365473693,0,80.06,55.54,-28.88,20978154,1.2,0.66,157833
세종공업(주),033530,2017/12,522494578,1923051,64.15,60.92,-9.42,22013964,0.74,0.42,392039
세하(주),027970,2017/12,173678893,0,833.66,10.71,3.22,-3280580,3.65,1.8,164485
송원산업(주),004430,2017/12,845204000,3360000,105.49,48.67,3.72,58113000,1.72,0.9,581987
스틱인베스트먼트(주),026890,2017/12,106580051,2605798,17.29,85.26,19.42,2333212,2.25,1.59,45584
신대양제지(주),016590,2017/12,352774364,1511168,32.21,75.64,44.33,14188327,0.52,0.34,317852
신라교역(주),004970,2017/12,549516666,8000000,13.56,88.06,33.28,36613685,0.58,0.47,393387
신성통상(주),005390,2017/06,657285196,0,158.96,38.62,-3.97,65812328,0.85,0.6,866552
신세계건설(주),034300,2017/12,678555969,3000000,324.96,23.53,-25.99,-62261830,1.16,0.68,1064425
신송홀딩스(주),006880,2017/12,153585688,0,16.34,85.95,-42.35,330121,0.66,0.48,1470
신영증권(주),001720,2017/03,8584832844,23063319,726.02,12.11,-2.74,-435946120,0.97,0.78,1926778
신일전자(주),002700,2017/12,84786776,1406450,49.65,66.82,16.53,8767604,3.12,1.51,144558
신풍제약(주),019170,2017/12,384825588,0,82.63,54.76,-3.64,9945150,2.24,1.41,175638
